timestamp,BTC close(USD),BTC mktcap(USD),ETH close(USD),ETH mktcap(USD),BNB close(USD),BNB mktcap(USD),XRP close(USD),XRP mktcap(USD),ADA close(USD),ADA mktcap(USD),LTC close(USD),LTC mktcap(USD),XLM close(USD),XLM mktcap(USD),EOS close(USD),EOS mktcap(USD),QTUM close(USD),QTUM mktcap(USD),TRX close(USD),TRX mktcap(USD)
2021-02-21,57408.57,58166.708511,1933.53,756568.19743,295.2597,10646422.307,0.54468,1017475385.1,1.09894,636265765.2,227.13,1268407.03046,0.49601,204202452.3,5.1008,40374613.6,7.118,5427144.78,0.05935,2049672560.8
2021-02-20,55841.19,80948.205314,1913.0,1261315.81279,253.0,13497656.247,0.51167,1247480282.2,1.11568,1480541916.53,226.65,1701950.27455,0.48613,370786177.6,4.839,51716507.01,6.693,4973379.513,0.05773,3441845049.2
2021-02-19,55906.0,79659.77802,1955.0,793404.4115,333.111,20188858.198,0.56465,1130348604.3,0.92581,547803715.8,236.5,1402427.87852,0.51278,255881661.4,5.2267,51485574.3,7.262,5446090.61,0.06073,4529927537.0
2021-02-18,51552.6,60758.046954,1939.61,937227.10191,195.6,11226893.373,0.53204,761631484.1,0.91442,580074009.4,226.59,1580820.71,0.49656,223141451.8,4.8146,32897326.85,7.133,5817830.817,0.05492,2080844398.7
2021-02-17,52119.71,85743.637818,1849.88,795711.63311,165.3233,10185662.26,0.53467,908599648.5,0.89206,460328636.1,237.49,1839179.97093,0.49737,236397721.7,4.8441,36369451.02,6.639,5148078.273,0.05256,2324982014.2
2021-02-16,49133.45,88813.266298,1781.99,817493.47513,130.183,3258276.714,0.51995,1153641290.1,0.87,526075390.6,210.26,1660812.39786,0.48534,292280117.7,4.6447,52643137.62,6.426,4647284.606,0.05202,2518117109.3
2021-02-15,47911.1,79398.156784,1779.25,1053474.57879,130.303,4772752.806,0.54976,1222510382.9,0.86143,932826536.9,207.83,2173405.17958,0.49474,569631456.7,4.7148,64176584.35,6.412,7677049.542,0.05079,4334549054.9
2021-02-14,48577.79,73735.475533,1800.42,675261.77873,135.8623,4405507.885,0.59211,1010016902.3,0.84364,539495015.4,213.49,1765475.48101,0.51591,416999858.1,5.0667,53628704.89,6.986,6908698.393,0.05519,3273279004.0
2021-02-13,47153.69,63768.097399,1814.96,767589.07285,133.3496,3785723.402,0.63309,1595483419.3,0.91299,586878561.3,225.76,2843517.28691,0.56456,884628802.95,5.5562,77049397.8,7.718,8545553.076,0.05995,4513205809.5
2021-02-12,47287.6,85870.035697,1840.26,909600.20653,136.6139,5626020.824,0.609,1672053608.3,0.92426,649547803.8,196.69,1946870.34253,0.52853,608050495.29,4.7489,52730255.73,7.345,23219109.027,0.05515,4610107562.9
2021-02-11,47969.51,89561.081454,1785.62,735079.82699,124.085,5920400.255,0.52806,961402272.2,0.92796,975100368.22,183.62,1664189.0877,0.45604,550048930.0,4.5833,57897957.72,7.411,22059610.836,0.05681,4404275814.1
2021-02-10,44807.58,97154.1822,1740.78,1219932.25474,128.9711,16613534.274,0.50429,2024774430.6,0.93966,1693219939.33,181.56,2781973.96254,0.41495,672940856.83,4.126,92504279.48,7.514,42672218.056,0.04629,4894593793.4
2021-02-09,46420.42,115499.861712,1769.13,1185071.89593,107.3469,12487305.868,0.47636,1273716203.3,0.70562,590482327.7,181.49,1981149.12366,0.40022,343877325.8,4.1631,74686340.05,5.015,7655641.715,0.04608,7588746716.3
2021-02-08,46374.87,138597.536914,1750.15,1339777.09536,79.8374,7860567.389,0.45099,1149266957.3,0.67638,1008667679.66,167.28,1894490.90608,0.3966,515153861.5,3.5937,45616122.74,4.731,10154562.762,0.04042,4084547193.1
2021-02-07,38795.69,84363.679763,1611.62,1281734.86814,68.3542,5969908.442,0.41849,1141620049.1,0.66109,1596532267.5,150.76,1259975.92894,0.3854,1182745261.43,3.44,71730948.25,4.246,8655832.178,0.03597,3243193308.1
2021-02-06,39186.94,98757.311183,1676.35,1149808.33101,72.8356,8482528.531,0.44307,875771045.9,0.63444,1255504052.74,155.57,1879526.24312,0.37739,616921269.0,3.2092,26168387.51,4.432,13160142.932,0.03507,2224935328.0
2021-02-05,38290.24,66681.334275,1719.19,1194123.29946,67.7005,5040545.223,0.45219,1545115910.3,0.53917,1277155737.26,155.05,1572009.29596,0.35155,512517525.3,3.3128,34894929.5,3.857,6510264.53,0.03624,3253853066.2
2021-02-04,36936.66,92080.735898,1595.67,1646502.32962,55.9599,4004741.294,0.44545,2283530912.6,0.43934,536142412.3,145.07,1766938.56965,0.32569,326942654.9,3.0226,24736829.9,3.506,5201739.838,0.0331,2284283699.2
2021-02-03,37618.87,80784.333663,1664.49,1535869.88801,52.12,2949735.036,0.39721,1388316884.0,0.44189,541252929.4,155.93,1820822.28924,0.3467,294482311.6,3.0665,21949660.93,3.683,5229650.28,0.03452,2185136843.0
2021-02-02,35466.24,78056.65988,1511.87,1944227.99878,51.0071,4675040.877,0.37254,2091912007.8,0.42498,1501769862.49,141.98,1884558.49538,0.33932,484489799.8,2.9979,25606816.44,3.543,4596385.803,0.03317,1771167774.7
2021-02-01,33526.37,82718.276882,1374.17,1096397.91862,51.4781,6095055.413,0.37106,8608358082.6,0.40876,844822325.13,132.0,1167609.37029,0.32323,1090168896.0,3.055,81454074.44,3.471,6443019.211,0.03295,3869231172.5
2021-01-31,33092.98,68742.280384,1312.55,958704.85571,44.3292,2431692.198,0.49507,4524657686.8,0.34475,399794774.9,129.36,917993.35191,0.30704,658606929.2,2.9297,48808848.44,3.283,5432597.699,0.03154,4176884195.6
2021-01-30,34262.88,84889.68134,1378.05,1040042.2363,44.7849,2767954.291,0.44372,5872830448.0,0.364,510716622.4,133.36,1215569.95596,0.32791,1176619630.2,2.9319,46687724.55,3.297,4094333.978,0.03216,4329078092.2
2021-01-29,34252.2,231827.005626,1379.5,2253963.18682,42.8618,3433689.484,0.2829,1695844598.8,0.34752,666472809.5,134.65,2193040.3844,0.29322,1835251498.9,2.7232,42065679.73,3.307,7154764.798,0.03335,14514073978.0
2021-01-28,33364.86,92621.145617,1329.69,1365269.71962,42.5254,2984098.651,0.26407,496218434.0,0.34409,487709261.2,133.27,1074760.50528,0.29306,462056226.7,2.709,28543070.19,3.271,4876480.104,0.02955,910735526.3
2021-01-27,30366.15,95911.961711,1239.03,2009772.08358,40.8826,2638401.378,0.25039,468085255.1,0.31144,422544056.1,122.44,1240323.68178,0.23779,164626281.3,2.5001,13739860.94,3.112,5919791.234,0.02823,1103407126.5
2021-01-26,32467.77,84972.20691,1365.97,1682923.65799,41.8396,2758108.622,0.26834,383692292.1,0.3433,354428194.0,134.67,1093141.08136,0.26144,152994432.0,2.6278,11431400.81,3.434,5201546.486,0.02949,1024100538.8
2021-01-25,32254.2,88499.226921,1317.88,1885441.31289,41.8347,2778238.02,0.26757,483145818.4,0.34308,407390809.5,137.07,1380902.3935,0.26102,187688410.0,2.6481,14815480.94,3.284,6101649.546,0.02949,2759431099.5
2021-01-24,32259.9,57978.037966,1392.51,1510879.53817,41.8263,2340747.623,0.27339,353391385.9,0.35345,458536220.6,141.01,917459.85058,0.27138,219146598.3,2.7135,14726360.6,3.545,13734466.56,0.02999,1309374467.0
2021-01-23,32078.0,64595.287675,1233.6,1009545.08258,40.9109,2531809.648,0.27167,446546595.4,0.34583,418300948.7,137.67,969988.56158,0.26977,206829031.3,2.7028,22166538.13,3.938,19135082.354,0.02925,1013788694.9
2021-01-22,32945.17,142971.684049,1232.62,2020593.21673,40.8936,3088685.295,0.27217,799861140.3,0.34867,898752288.0,137.66,1979078.0056,0.26941,417369524.6,2.6208,22876177.83,2.918,4503953.663,0.02857,1464665680.4
2021-01-21,30850.13,131803.182926,1110.96,2254164.80365,38.6343,3388587.657,0.26802,908284050.2,0.30785,785029729.8,129.72,2114912.93172,0.2514,296818169.1,2.5451,26622270.07,2.736,4296529.55,0.02762,1793834935.6
2021-01-20,35468.23,89368.422918,1376.99,2219137.62144,42.6069,3709936.492,0.29539,850365454.5,0.37532,656351514.5,149.69,2037654.31965,0.29358,312544139.1,2.7756,24136427.43,3.238,5546833.812,0.03046,1749865640.6
2021-01-19,35891.49,79611.307769,1365.36,2278852.55758,42.5241,5151546.872,0.29396,1267033309.6,0.3672,606641543.0,151.86,2288798.47777,0.29748,492748733.2,2.7895,34691602.04,3.161,5660448.3,0.03063,1898785824.0
2021-01-18,36631.27,70698.11875,1258.45,998050.11073,45.3412,3069449.938,0.28528,536544377.1,0.37123,636785470.4,151.96,1644947.14813,0.30544,276589020.7,2.8144,21835501.73,3.301,6621233.404,0.03164,1831502514.0
2021-01-17,35828.61,80157.727384,1232.45,1317285.00579,45.8675,3878914.299,0.27746,543053977.8,0.38081,1422650839.29,142.8,1379082.3792,0.3038,543229586.6,2.764,21830570.16,3.188,5786627.205,0.0302,1482981263.3
2021-01-16,35994.98,86348.431508,1227.83,1575384.43797,43.142,3243054.414,0.27924,749907244.4,0.35071,1219589043.23,143.52,1784053.82975,0.29075,465267798.2,2.777,34613368.34,3.056,6036377.926,0.03008,2018029935.1
2021-01-15,36742.22,118300.920916,1168.53,1944038.83738,40.8668,3431358.936,0.27991,844991903.5,0.30188,853517402.8,143.65,2104225.5121,0.28374,473470475.2,2.7566,41381415.15,2.941,6214882.316,0.02972,2693255797.2
2021-01-14,39144.5,102950.389421,1231.62,1555737.38556,41.8723,3306689.933,0.29642,887903603.5,0.31201,656502674.0,152.5,2033762.60027,0.3035,509036633.7,2.8089,32720798.98,3.021,4506701.746,0.03014,2407147625.0
2021-01-13,37371.38,124477.914938,1129.89,1564202.39081,40.1114,3512089.385,0.30582,764981853.9,0.3123,715473111.9,147.38,2153426.27798,0.30356,508938545.3,2.767,27740001.36,2.948,3551906.042,0.03079,1767066265.4
2021-01-12,34051.24,133948.151996,1050.16,2302645.34052,38.2541,3261261.81,0.29254,1100343591.0,0.28888,1059013244.8,133.42,2825579.61257,0.27993,924532021.2,2.5969,36062487.03,2.75,3942980.446,0.02865,1883041867.6
2021-01-11,35404.47,249131.539943,1087.01,4068784.65678,38.1674,6332801.055,0.28743,1963655151.8,0.2757,1530569582.3,138.87,4989528.65149,0.27119,849119358.9,2.6663,110068969.12,2.898,8353586.921,0.02897,4706959975.6
2021-01-10,38150.02,118209.544503,1254.25,1951179.35003,42.4031,4277406.29,0.31491,1717325406.4,0.30153,908667596.0,170.07,2269705.0446,0.2845,568733844.5,3.0552,123377042.1,3.383,10191786.72,0.03275,5258909192.3
2021-01-09,40088.22,75785.979675,1276.0,1448871.11514,43.8479,2720363.636,0.32419,1177910308.9,0.33062,820267450.7,177.26,1749781.84973,0.31054,630029959.7,3.6145,67692589.97,3.228,6315252.142,0.03382,4324171400.0
2021-01-08,40582.81,139789.957499,1216.93,2131172.92341,42.356,3548923.788,0.32032,2029015562.5,0.30389,1284205249.4,172.19,2843159.7034,0.297,984017607.4,3.1094,44115462.0,2.861,4828215.753,0.0304,2918249782.4
2021-01-07,39432.28,132825.700437,1224.87,1972922.82059,43.5728,5026746.669,0.32389,3863585524.3,0.29928,1411321698.55,169.35,2493533.9948,0.31124,1712004424.81,3.1943,70175676.38,2.894,6585258.877,0.03095,4780439554.2
2021-01-06,36769.36,127139.20131,1208.42,2390136.59334,42.2417,3784444.687,0.24854,1776262975.4,0.33309,2059110042.76,168.92,1857831.43166,0.33938,3305718352.5,3.3711,64001252.23,3.013,6488691.913,0.03046,3323268177.3
2021-01-05,33949.53,116049.997038,1099.56,2706995.67525,41.8219,3513141.346,0.22573,1184439077.1,0.25873,1478887679.33,158.43,1998205.92425,0.19291,1166645286.0,2.8862,30181879.28,2.612,5401551.436,0.02852,4639853362.5
2021-01-04,31988.71,140899.88569,1041.43,4245010.94004,41.1333,5306248.166,0.23565,1518296110.4,0.22528,1463415575.6,155.34,3530422.20392,0.16404,966556893.5,2.8191,52251721.55,2.515,6643783.746,0.03095,4735501702.0
2021-01-03,33000.05,120957.56675,978.28,2813603.88615,41.2575,4903626.697,0.2254,1178158964.4,0.20615,1201451449.3,161.24,3813834.07669,0.13653,397760722.3,2.7985,34686424.89,2.466,3646678.167,0.02949,2556032496.1
2021-01-02,32178.33,129993.873362,774.56,1352618.57668,38.2331,3018062.206,0.22064,1134029208.3,0.17742,660303281.2,136.96,2442266.765,0.12751,222846091.6,2.6321,17549382.44,2.249,2480219.321,0.02721,1134173980.6
2021-01-01,29331.69,54182.925011,728.91,675114.09329,37.7762,2435989.127,0.23746,1490489727.4,0.17509,462201570.9,126.24,1539801.80815,0.13207,241901706.1,2.6378,13298192.52,2.268,1871044.707,0.02685,687812306.6
2020-12-31,28923.63,75508.505152,736.42,863375.57981,37.3588,1887715.835,0.21959,1391876889.9,0.18134,447672619.8,124.21,1248723.03424,0.12762,217877056.9,2.5911,13739882.68,2.222,1056454.171,0.02677,921669879.7
2020-12-30,28875.54,95356.057826,752.17,1008574.09906,38.1558,2424623.467,0.21138,2578637039.1,0.18389,670221026.8,130.05,1727676.641,0.13175,274679216.0,2.6123,16477769.52,2.215,1275552.502,0.02695,1207710716.3
2020-12-29,27385.0,69411.592606,732.0,1106876.35855,39.0667,7022548.487,0.22142,4215576309.2,0.19067,1475500719.5,128.8,1732248.38409,0.13831,390541189.8,2.6391,22432367.24,2.271,3093741.926,0.02767,2631697624.4
2020-12-28,27079.41,79721.742496,730.41,1627154.39266,35.951,4121783.103,0.24845,1547274302.2,0.17627,881547663.5,129.83,2349842.95502,0.14448,285941388.6,2.7638,21818607.04,2.384,2751944.037,0.02959,1683299563.4
2020-12-27,26281.66,148455.586214,685.11,1859968.15029,33.674,3747872.718,0.28407,1453625832.0,0.15467,798134617.2,127.88,3743173.13001,0.14527,443554533.5,2.7167,36340504.78,2.275,3204945.386,0.02889,2702426365.2
2020-12-26,26493.39,97806.513386,637.44,958585.50647,33.6361,2418941.544,0.29481,1685723998.7,0.15839,563232604.1,129.61,3461075.6473,0.14673,240169863.9,2.6128,21402740.25,2.26,1698160.805,0.0278,932421941.0
2020-12-25,24712.47,79519.943569,626.82,798009.62915,33.1996,2596272.905,0.31768,3342216004.0,0.15761,589176673.8,127.78,3117913.94898,0.15238,432924506.7,2.6661,29259347.75,2.288,2423032.317,0.02854,1544825223.7
2020-12-24,23729.2,69013.834252,612.31,886335.86333,32.4895,2999570.853,0.33863,3822010234.7,0.15304,738995663.2,111.13,2696980.51697,0.15818,995304326.5,2.6682,42668258.77,2.312,3335098.65,0.02769,1751535454.7
2020-12-23,23232.76,119047.259733,585.56,1208807.36518,31.1843,3940926.442,0.2605,4553848887.4,0.13635,818577125.1,102.45,3923591.07434,0.12661,925492965.8,2.3148,49781788.43,2.096,3736758.586,0.0248,2142604251.0
2020-12-22,23810.79,87033.12616,636.45,918851.25654,33.5151,3563635.673,0.44642,1509931701.2,0.15646,472974503.2,114.32,3210319.32528,0.16212,282150275.9,2.898,23679544.35,2.574,1773243.018,0.02885,1360964666.1
2020-12-21,22719.71,88030.297243,607.58,843251.16565,32.05,4558115.88,0.51445,593235772.1,0.15278,430322921.0,104.45,2599527.81365,0.16519,185129011.0,2.9288,28585530.14,2.592,2225641.656,0.02926,1471631429.0
2020-12-20,23455.52,76690.145685,638.18,823958.22843,34.3148,4477498.818,0.55586,544352722.1,0.16201,336692485.2,114.58,2671305.32839,0.17666,158184778.9,3.1361,28833397.52,2.802,1843553.833,0.03122,1529437086.9
2020-12-19,23821.61,86045.064677,658.03,858803.88459,33.3167,4117460.293,0.57666,614731783.6,0.16433,342041141.9,119.85,2753360.19971,0.18139,205652100.1,3.0535,12646345.4,2.811,2077145.015,0.03124,693795912.0
2020-12-18,23107.39,79646.134315,653.85,1000012.98018,30.9882,2045326.343,0.58337,970255895.5,0.16502,404588707.0,109.34,3141671.53609,0.18525,358406658.0,3.0594,15551156.84,2.74,1197280.659,0.03109,949196559.6
2020-12-17,22797.16,184882.476748,642.7,2006130.01975,30.2255,3274786.131,0.5769,1801379927.6,0.16336,770340713.9,101.01,4161454.89253,0.18612,801478603.0,3.0416,31664479.85,2.688,2940554.785,0.03072,1955526630.0
2020-12-16,21335.52,114306.33557,637.18,1185588.05078,30.5577,2161816.842,0.56941,1249912571.2,0.16814,496276026.7,92.94,2349124.19924,0.19321,521143332.4,3.102,16341154.18,2.766,1581180.991,0.03145,1044220054.6
2020-12-15,19426.43,61834.366011,588.64,569270.52011,29.5053,1624791.814,0.46793,514053464.1,0.15381,272831838.6,81.32,1348469.20889,0.1661,207684188.4,2.8615,8046692.67,2.586,1866204.578,0.02918,528730999.8
2020-12-14,19273.14,47257.201294,586.29,493012.02706,30.0338,2028334.088,0.4974,375701995.0,0.15877,267003605.0,82.35,1102081.73026,0.1702,285784967.1,2.847,6998578.65,2.521,643652.066,0.0291,493689369.6
2020-12-13,19174.99,56560.821744,590.7,657794.46158,29.1571,1639495.816,0.51365,602985171.9,0.15406,327839004.5,82.28,1278882.98328,0.1761,395883889.7,2.8507,10072162.97,2.557,1033525.597,0.02921,632948071.5
2020-12-12,18808.69,49519.978432,568.04,573913.95311,28.1603,1293965.518,0.50658,997933196.6,0.14438,236440057.4,76.67,872394.12884,0.15888,265788705.9,2.7672,6975725.45,2.469,805193.341,0.02855,614827855.4
2020-12-11,18036.53,72610.724259,544.43,768921.78317,27.3419,1244803.112,0.54945,952325951.7,0.13926,299140983.7,72.2,1484095.85234,0.15077,367010398.2,2.6938,10162517.13,2.337,850332.731,0.02778,917010768.8
2020-12-10,18254.63,52890.675094,558.99,608414.51466,27.6926,1344683.627,0.57267,558676539.1,0.14188,282799496.3,74.7,900570.5582,0.16073,454403050.1,2.7401,6532215.72,2.43,791009.646,0.02811,639683453.7
2020-12-09,18541.28,79585.553801,573.09,997192.16738,28.1452,1635344.181,0.58265,927273510.3,0.14796,538859167.1,77.41,1378314.59353,0.17206,550735915.0,2.8085,11243665.28,2.491,1754405.388,0.0287,1091324294.4
2020-12-08,18324.11,61626.947614,554.94,804443.00717,27.6705,1844102.056,0.5589,500942717.0,0.1412,431926292.3,76.76,1230953.86975,0.15263,223878904.6,2.803,9609375.93,2.41,1359890.115,0.0279,948379670.6
2020-12-07,19166.9,41372.296293,591.28,498329.37589,29.37,1219543.166,0.60818,386644252.1,0.15401,213173504.2,83.37,1145446.47407,0.16804,148268193.8,2.9491,7935160.02,2.612,868520.338,0.03029,520972036.3
2020-12-06,19359.4,37043.091861,601.54,602496.96339,29.5026,1330813.899,0.62107,639023167.7,0.15873,290105225.6,83.55,921046.75996,0.17593,183432558.2,2.9969,6980771.83,2.653,1173466.731,0.03091,625718156.4
2020-12-05,19147.66,42922.748573,596.8,701567.95564,29.728,1836870.147,0.58517,432888774.1,0.15993,350995852.1,83.14,1278363.44579,0.1717,197166466.0,3.0079,8528184.62,2.718,956536.271,0.03056,366436721.8
2020-12-04,18650.52,71283.6682,567.24,1052452.78666,29.0231,2064574.445,0.55367,662141348.0,0.14781,466897814.7,79.52,1701697.85317,0.16154,288862137.4,2.8456,16212208.28,2.591,2800367.533,0.02947,892084794.8
2020-12-03,19421.9,66689.391279,615.85,935687.91723,30.7065,1924462.466,0.63046,392655662.9,0.16398,413504395.2,89.0,1690248.45885,0.18436,220981352.5,3.0803,10269216.6,2.877,2963576.15,0.03166,730337042.7
2020-12-02,19204.09,75911.013478,596.89,1069538.65619,30.2875,2360296.308,0.62972,593876086.8,0.15845,435020305.6,88.9,2135078.47937,0.18514,319272954.6,3.0565,11397214.15,2.787,1550039.023,0.03118,964079509.3
2020-12-01,18764.96,127698.762652,585.26,2163875.81376,30.1996,3139022.083,0.61088,1075049125.0,0.15562,1039771812.1,85.08,3600461.26285,0.18382,512387400.0,2.9942,27621880.93,2.718,3500254.73,0.03024,2733408986.2
2020-11-30,19695.87,115463.466888,616.66,1501989.45408,31.4935,2978036.229,0.66417,1178919882.3,0.17204,810673450.8,87.65,2118965.66781,0.20295,554404358.6,3.2615,25341850.19,2.932,4109360.476,0.03236,1785509133.8
2020-11-29,18184.99,55329.016303,576.3,855276.46664,30.1045,2857702.301,0.60543,857628664.8,0.16663,764061575.3,78.91,1514540.21111,0.19423,484997452.5,3.0311,16498728.74,2.734,2321047.227,0.03072,909797312.5
2020-11-28,17719.85,64910.69997,537.52,900508.61431,29.1766,2636652.594,0.62579,1276241318.5,0.16489,1087688653.5,72.7,1483068.35897,0.20021,1088414795.6,2.9982,19030456.76,2.69,2843396.374,0.03047,1526904135.6
2020-11-27,17139.52,85297.024787,518.68,1088064.28114,28.4606,2317359.795,0.5623,1241200699.6,0.14178,714401286.7,69.15,1707521.50402,0.20699,1235747469.3,2.8734,24009942.96,2.602,3373006.232,0.02938,1370876076.8
2020-11-26,17149.47,181005.246693,519.83,2683460.74171,28.2356,6241853.013,0.53654,2334291327.2,0.13843,1645992625.9,71.0,3435959.29518,0.16835,1759847344.5,2.9522,58593382.07,2.522,9506679.002,0.02942,4693587268.6
2020-11-25,18719.11,93266.576887,569.5,1219440.02727,31.2953,4589237.082,0.63022,1690578550.2,0.15473,1078036852.7,81.75,1631940.24087,0.19295,1956022527.4,3.4247,42122344.92,2.924,7276205.347,0.03304,4381691467.9
2020-11-24,19160.01,113581.509241,604.97,1606450.49193,33.9407,7296367.369,0.694,2884741162.1,0.16721,1689043010.1,89.25,2621715.64303,0.19571,2236398952.0,3.5987,49169188.39,3.079,10256605.086,0.03523,6013330220.2
2020-11-23,18368.0,82961.506093,608.58,2076008.84846,30.995,2920522.887,0.61579,1851054399.6,0.15445,1389843989.7,89.03,2535636.06789,0.13231,715721251.9,3.3789,42578449.47,2.794,5702794.001,0.03174,2623456115.7
2020-11-22,18414.43,81645.737778,560.03,1850317.93581,30.0226,2842370.783,0.44611,1873986909.8,0.14599,1960688777.5,82.87,2048304.58082,0.10426,643370460.2,3.0633,40566393.08,2.557,5587635.307,0.02875,2909105916.4
2020-11-21,18703.8,75577.458394,552.35,1548851.29067,30.5161,3160335.472,0.46283,1667089858.1,0.13334,1071722949.3,87.14,2521719.40828,0.109,585471557.3,3.2306,48331723.32,2.695,6137450.274,0.03057,3351418820.1
2020-11-20,18655.67,88423.018489,510.12,1516361.90736,28.9715,2491336.079,0.32991,484828433.3,0.11828,437634200.7,82.53,2386175.15236,0.08853,116724255.6,2.7798,18542539.88,2.362,3750025.507,0.02629,1131122949.7
2020-11-19,17802.82,93009.561008,471.25,817418.52685,28.1387,2011350.337,0.30358,361076482.2,0.1059,237807123.0,81.53,2773824.05583,0.08401,98312309.7,2.6363,10989620.24,2.25,3562257.403,0.02581,1328670550.3
2020-11-18,17776.12,149019.788134,478.41,1477696.29116,28.0931,2220839.931,0.29335,488657752.7,0.10658,434138632.2,73.42,2653342.04102,0.08365,132766680.4,2.6371,19787146.16,2.15,3527237.625,0.02678,1659887707.2
2020-11-17,17659.38,115221.403102,482.15,1151573.37456,28.5552,2243647.205,0.30247,529073040.7,0.10947,422358548.5,76.32,2844994.89879,0.0865,171378322.6,2.7162,17182505.3,2.206,3400450.969,0.02649,1001981251.9
2020-11-16,16713.57,81300.675924,460.55,812060.44638,27.9451,1685368.835,0.28813,321242912.3,0.10387,215990529.7,73.84,2526207.15962,0.0825,80129988.0,2.583,8258090.17,2.073,1650007.21,0.02549,681566043.4
2020-11-15,15957.0,43596.841513,448.08,665217.56671,27.6786,1442022.548,0.26954,224828544.8,0.10046,201375366.6,62.28,685249.75502,0.08009,60437778.7,2.4961,5833997.73,1.978,1638845.773,0.02533,685798227.2
2020-11-14,16070.45,59116.347179,460.89,735252.7854,27.9311,1503467.499,0.26824,319194414.6,0.10411,228682972.0,63.85,1017826.05829,0.08094,81737145.7,2.5359,6908392.65,2.04,1544390.156,0.02513,571177180.2
2020-11-13,16320.7,75691.881014,476.43,976665.09752,28.1974,1934234.556,0.2659,193021203.1,0.10629,237407048.5,65.96,1974381.67036,0.08249,68534117.0,2.5982,10104959.94,2.094,1887037.226,0.0254,805998812.9
2020-11-12,16291.86,102196.356592,462.39,990776.62912,27.6874,1661489.286,0.2549,139776053.7,0.1046,223674122.1,60.72,830578.26228,0.08069,60752151.1,2.4632,6988557.27,2.03,2780016.931,0.0249,643131651.9
2020-11-11,15684.24,78469.746458,463.09,1205782.84262,28.016,1974074.31,0.25581,155421758.6,0.10599,251231387.1,59.27,824536.88147,0.08039,70101553.9,2.4982,4874289.08,2.054,2234912.112,0.02498,488484326.4
2020-11-10,15297.21,61681.919606,450.34,866872.41108,28.2188,2172598.769,0.2538,250018160.4,0.1059,303777358.8,57.93,639990.21607,0.07967,101245761.5,2.498,5413255.43,2.006,2272156.277,0.02483,524595692.7
2020-11-09,15328.41,108976.334134,444.32,1099213.24641,28.0941,2148267.466,0.25059,161129039.0,0.10561,310077984.4,59.23,997800.78526,0.0797,88475734.2,2.4975,6274076.91,1.989,1828107.084,0.02479,639504222.3
2020-11-08,15475.1,65547.178574,454.3,840908.46841,28.4101,2298549.455,0.25374,119757768.6,0.10655,270595831.0,61.02,795875.09498,0.0815,58894630.2,2.5361,5149937.99,2.027,1816948.184,0.02535,569685678.5
2020-11-07,14818.3,101431.206553,435.21,1653416.5961,27.7651,3091788.824,0.2491,263707018.0,0.10128,647454529.2,58.9,1655539.62718,0.07952,157018368.1,2.4971,13337578.26,1.949,4419204.402,0.02486,1515522976.6
2020-11-06,15579.92,122618.197695,455.91,1682440.96026,29.0435,2741813.969,0.25863,289253502.7,0.1091,451716971.6,63.2,1735473.54314,0.08388,123861686.6,2.5349,12903400.78,2.071,2681927.563,0.02616,1057308400.7
2020-11-05,15590.02,143741.522673,416.69,1475139.77342,27.6875,2396900.822,0.24561,220616913.3,0.09752,332802061.7,58.95,1366335.62939,0.08039,121345908.2,2.4464,12180086.72,1.931,2268720.192,0.02493,1014789309.3
2020-11-04,14144.01,93016.988262,402.49,1157064.35076,26.96,2039985.34,0.23758,175258053.1,0.0955,256317711.9,54.67,801009.79133,0.07456,52790834.5,2.3506,7808043.06,1.833,1683970.122,0.0242,894859419.7
2020-11-03,14023.53,74115.630787,387.88,752954.37114,26.8638,2591560.855,0.2396,213624345.8,0.09357,244514002.7,53.96,672320.16238,0.07542,63148846.7,2.3655,13815918.08,1.868,1868673.239,0.02442,1095296354.6
2020-11-02,13549.37,64566.421908,383.02,779968.57957,27.7983,2123599.052,0.23523,130300920.1,0.09221,250365831.6,53.8,700498.4928,0.07557,73197360.7,2.433,8610468.71,1.924,1770601.068,0.02445,879566372.7
2020-11-01,13761.5,36285.648526,396.67,438952.95565,28.5318,1916131.681,0.23999,64775047.6,0.09827,138991316.1,55.6,369373.81151,0.07861,43553104.3,2.5185,4276592.54,2.008,959336.141,0.02574,497387089.2
2020-10-31,13791.0,67339.238515,386.46,467453.8105,28.5058,1986140.314,0.23968,84576060.9,0.093,165418867.7,55.72,593903.97546,0.07775,79568762.3,2.528,5946231.53,1.964,1448273.806,0.02576,851462505.6
2020-10-30,13560.1,70657.778881,382.49,771750.74746,28.4909,3211305.358,0.23905,133423159.8,0.0933,278450826.0,54.01,706074.89769,0.07669,90162001.2,2.5068,13459280.97,1.946,3065345.956,0.0256,871951290.5
2020-10-29,13455.7,74872.602132,387.13,573096.01416,29.8702,1977911.04,0.24239,127858202.6,0.09531,257269193.8,54.87,798253.73442,0.0775,89317833.7,2.6387,6578696.29,2.033,1693565.588,0.02655,765752218.0
2020-10-28,13266.4,94440.561226,388.23,855275.46882,30.3338,2208604.609,0.2454,152758067.2,0.09869,282164120.8,55.77,1227549.68318,0.07832,115640078.2,2.6524,11763103.37,2.079,2835286.374,0.02688,771483712.9
2020-10-27,13636.17,80796.553996,403.45,754244.37552,31.4826,2889326.968,0.25273,125197460.4,0.10256,184291093.8,57.91,846694.24825,0.08183,93001005.1,2.6739,5532423.77,2.194,2439188.217,0.02701,610373758.5
